solute,solvent,T_K,IDAC_exp,IDAC_MOSCED,ln_IDAC_exp
Ethyl Acetate,Chlorobenzene,313.2,1.07,1.28,0.06765864847381486
Ethyl Acetate,Chlorobenzene,353.2,1.12,1.24,0.11332868530700327
Ethyl Acetate,Chlorobenzene,393.2,1.14,1.21,0.131028262406404
Ethyl Acetate,Chloroform,313.2,0.16,0.31,-1.8325814637483102
Ethyl Acetate,Chloroform,323.2,0.21,0.34,-1.5606477482646683
Ethyl Acetate,Cyclohexane,313.2,3.33,3.93,1.2029723039923526
Ethyl Acetate,Cyclohexane,328.2,3.18,3.54,1.1568811967920856
Ethyl Acetate,Cyclohexane,333.2,2.95,3.43,1.0818051703517284
Ethyl Acetate,Cyclohexanone,293.2,1.26,1.08,0.23111172096338664
Ethyl Acetate,Dichloromethane,298.2,0.73,0.48,-0.31471074483970024
Ethyl Acetate,Dichloromethane,348.2,0.7,0.6,-0.35667494393873245
Ethyl Acetate,Dichloromethane,398.2,0.67,0.68,-0.40047756659712525
Ethyl Acetate,Ethanol,298.2,3.61,2.86,1.2837077723447896
Ethyl Acetate,Ethanol,328.2,2.62,2.65,0.9631743177730056
Ethyl Acetate,Ethylene Glycol Ethyl Ether,313.2,1.84,1.63,0.6097655716208943
Ethyl Acetate,Isopropanol,288.2,3.55,2.63,1.2669476034873244
Ethyl Acetate,Isopropanol,328.2,1.96,2.35,0.6729444732424258
Ethyl Acetate,Methyl Ethyl Ketone,314.7,1.11,1.02,0.10436001532424286
Ethyl Acetate,Methyl Ethyl Ketone,333.3,1.1,1.02,0.09531017980432493
Ethyl Acetate,Methyl Ethyl Ketone,348.6,1.1,1.01,0.09531017980432493
Ethyl Acetate,Methyl Isobutyl Ketone,328.2,1.22,1.03,0.19885085874516517
Ethyl Acetate,Methyl Isobutyl Ketone,348.2,1.16,1.02,0.14842000511827322
Ethyl Acetate,Methyl Isobutyl Ketone,388.2,1.09,1.02,0.08617769624105241
Ethyl Acetate,"N,N-Dibutylformamide",302.8,1.36,1.03,0.3074846997479607
Ethyl Acetate,"N,N-Dibutylformamide",318.3,1.28,1.02,0.2468600779315258
Ethyl Acetate,"N,N-Dibutylformamide",332.4,1.24,1.01,0.2151113796169455
Ethyl Acetate,"N,N-Dimethylacetamide",303.3,1.81,1.4,0.5933268452777344
Ethyl Acetate,"N,N-Dimethylacetamide",317.6,1.65,1.37,0.5007752879124892
Ethyl Acetate,"N,N-Dimethylacetamide",333.6,1.5,1.34,0.4054651081081644
Ethyl Acetate,"N,N-Dimethylformamide",313.2,1.62,1.79,0.4824261492442928
Ethyl Acetate,"N,N-Dimethylformamide",333.2,1.63,1.69,0.4885800148186709
Ethyl Acetate,N-Formylmorpholine,303.5,2.48,2.51,0.9082585601768908
Ethyl Acetate,N-Formylmorpholine,323.2,2.36,2.31,0.8586616190375187
Ethyl Acetate,N-Formylmorpholine,342.8,2.18,2.15,0.7793248768009977
Ethyl Acetate,heptane,293.2,3.29,3.66,1.1908875647772805
Ethyl Acetate,heptane,323.2,2.83,2.94,1.0402767116551463
Ethyl Acetate,heptane,343.2,2.53,2.62,0.9282193027394288
Ethyl Acetate,N-Hexadecane,298.2,2.9,2.9,1.0647107369924282
Ethyl Acetate,N-Hexane,298.1,3.39,3.56,1.220829921392359
Ethyl Acetate,N-Hexane,316.0,2.95,3.13,1.0818051703517284
Ethyl Acetate,N-Hexane,332.0,2.6,2.83,0.9555114450274363
Ethyl Acetate,N-Hexane,339.4,2.39,2.72,0.8712933659434193
Ethyl Acetate,Nitrobenzene,293.2,1.38,1.12,0.3220834991691132
Ethyl Acetate,Nitromethane,298.2,1.65,1.56,0.5007752879124892
Ethyl Acetate,Nitromethane,348.2,1.53,1.37,0.4252677354043441
Ethyl Acetate,Nitromethane,398.2,1.46,1.25,0.37843643572024505
Ethyl Acetate,N-Methylacetamide,304.2,2.79,2.81,1.0260415958332743
Ethyl Acetate,N-Methylacetamide,318.4,2.76,2.73,1.0152306797290584
Ethyl Acetate,N-Methylacetamide,331.9,2.72,2.64,1.000631880307906
Ethyl Acetate,N-Octane,293.2,3.25,3.59,1.1786549963416462
Ethyl Acetate,N-Octane,313.2,2.94,3.09,1.0784095813505903
Ethyl Acetate,N-Octane,333.2,2.81,2.72,1.0331844833456545
Ethyl Acetate,Propionitrile,293.2,1.44,1.32,0.36464311358790924
Ethyl Acetate,P-Xylene,293.2,1.33,1.37,0.28517894223366247
Ethyl Acetate,Quinoline,298.2,1.49,1.52,0.3987761199573678
Ethyl Acetate,Sulfolane,303.1,2.78,2.77,1.0224509277025455
Ethyl Acetate,Sulfolane,317.9,2.67,2.56,0.9820784724121582
Ethyl Acetate,Sulfolane,332.6,2.51,2.39,0.9202827531436925
Ethyl Acetate,Tetraethylene Glycol DME,303.2,0.89,0.92,-0.11653381625595151
Ethyl Acetate,Tetraethylene Glycol DME,323.2,0.86,0.91,-0.15082288973458366
Ethyl Acetate,Tetraethylene Glycol DME,343.2,0.86,0.91,-0.15082288973458366
Ethyl Acetate,Tetrahydrofuran,313.2,1.1,1.11,0.09531017980432493
Ethyl Acetate,Tetrahydrofuran,333.2,1.1,1.1,0.09531017980432493
Ethyl Acetate,Toluene,293.2,1.28,1.3,0.2468600779315258
Ethyl Acetate,Toluene,342.7,1.16,1.25,0.14842000511827322
Ethyl Acetate,Toluene,362.7,1.21,1.24,0.1906203596086497
Ethyl Acetate,Toluene,380.9,1.2,1.22,0.1823215567939546
Ethyl Acetate,Tributyl Phosphate,298.6,0.93,0.67,-0.07257069283483537
Ethyl Acetate,Tributyl Phosphate,302.9,0.93,0.67,-0.07257069283483537
Ethyl Acetate,Tributyl Phosphate,308.6,0.93,0.67,-0.07257069283483537
Ethyl Acetate,Tributyl Phosphate,313.1,0.95,0.67,-0.05129329438755058
Ethyl Iodide,"1,2-Dichloroethane",293.2,1.38,1.21,0.3220834991691132
Ethyl Iodide,1-Butanol,293.2,3.44,3.34,1.235471471385307
Ethyl Iodide,1-Chlorobutane,293.2,1.29,1.16,0.25464221837358075
Ethyl Iodide,1-Octanol,293.2,2.29,2.16,0.8285518175661483
Ethyl Iodide,"2,2,4-Trimethylpentane",293.2,1.87,2.3,0.6259384308664954
Ethyl Iodide,2-Nitropropane,293.2,2.22,2.14,0.7975071958841882
Ethyl Iodide,Acetone,307.9,2.18,2.22,0.7793248768009977
Ethyl Iodide,Acetone,315.4,2.13,2.17,0.7561219797213337
Ethyl Iodide,Acetone,336.4,2.04,2.06,0.712949807856125
Ethyl Iodide,Acetonitrile,293.2,5.14,5.66,1.6370530794670737
Ethyl Iodide,Acetophenone,293.2,1.42,1.47,0.35065687161316933
Ethyl Iodide,Aniline,293.2,2.83,2.75,1.0402767116551463
Ethyl Iodide,Anisole,293.2,1.12,1.15,0.11332868530700327
Ethyl Iodide,Benzene,293.2,1.13,1.02,0.12221763272424911
Ethyl Iodide,Benzene,293.2,1.12,1.02,0.11332868530700327
Ethyl Iodide,Benzyl Acetate,298.2,1.32,1.25,0.27763173659827955
Ethyl Iodide,Carbon Tetrachloride,293.2,1.35,1.12,0.30010459245033816
Ethyl Iodide,Cyclohexanone,293.2,1.13,1.18,0.12221763272424911
Ethyl Iodide,Ethanol,293.2,6.17,6.09,1.8196988379172965
Ethyl Iodide,Ethyl Acetate,293.2,1.55,1.44,0.4382549309311553
Ethyl Iodide,Ethyl Acetate,307.2,1.5,1.42,0.4054651081081644
Ethyl Iodide,Ethyl Acetate,331.7,1.45,1.38,0.371563556432483
Ethyl Iodide,Ethyl Acetate,343.9,1.41,1.37,0.34358970439007686
Ethyl Iodide,Methyl Ethyl Ketone,293.2,1.58,1.48,0.4574248470388755
Ethyl Iodide,"N,N-Dimethylformamide",293.2,2.36,2.58,0.8586616190375187
Ethyl Iodide,heptane,293.2,1.9,1.89,0.6418538861723947
Ethyl Iodide,N-Hexane,298.0,2.07,2.02,0.7275486072772777
Ethyl Iodide,N-Hexane,322.9,1.87,1.85,0.6259384308664954
Ethyl Iodide,N-Hexane,329.1,1.83,1.81,0.6043159668533296
Ethyl Iodide,N-Hexane,340.6,1.67,1.75,0.5128236264286637
Ethyl Iodide,Nitrobenzene,293.2,1.83,1.67,0.6043159668533296
Ethyl Iodide,Nitroethane,293.2,2.79,2.87,1.0260415958332743
Ethyl Iodide,Nitromethane,293.2,6.16,7.01,1.8180767775454285
Ethyl Iodide,N-Octane,293.2,1.8,1.77,0.5877866649021191
Ethyl Iodide,Phenol,323.2,2.4,2.51,0.8754687373538999
Ethyl Iodide,Propionitrile,293.2,2.68,2.67,0.9858167945227654
Ethyl Iodide,P-Xylene,293.2,1.03,1.06,0.02955880224154443
Ethyl Iodide,Quinoline,298.2,1.55,1.56,0.4382549309311553
Ethyl Iodide,Toluene,293.2,1.06,1.02,0.058268908123975824
Ethylbenzene,1-Octanol,293.4,2.28,2.51,0.8241754429663494
Ethylbenzene,1-Octanol,298.2,2.49,2.46,0.9122827104766164
Ethylbenzene,1-Octanol,303.5,2.24,2.42,0.8064758658669485
Ethylbenzene,1-Octanol,313.6,2.15,2.33,0.7654678421395714
Ethylbenzene,1-Octanol,323.4,2.02,2.26,0.7030975114131134
Ethylbenzene,2-Pyrrolidone,303.2,5.64,6.26,1.7298840655099674
Ethylbenzene,2-Pyrrolidone,313.2,5.6,5.74,1.7227665977411035
Ethylbenzene,2-Pyrrolidone,323.2,5.56,5.28,1.715598108262491
Ethylbenzene,2-Pyrrolidone,333.2,5.52,4.88,1.7083778602890038
Ethylbenzene,Acetonitrile,298.2,5.59,5.93,1.7209792871670078
Ethylbenzene,Acetonitrile,298.2,5.6,5.93,1.7227665977411035
Ethylbenzene,Alpha-Pinene,353.2,1.24,1.22,0.2151113796169455
Ethylbenzene,Alpha-Pinene,373.2,1.24,1.2,0.2151113796169455
Ethylbenzene,Chlorobenzene,293.2,1.01,1.02,0.009950330853168092
Ethylbenzene,Ethyl Benzoate,313.2,1.1,1.11,0.09531017980432493
Ethylbenzene,Ethyl Benzoate,323.2,1.08,1.11,0.0769610411361284
Ethylbenzene,Ethyl Benzoate,333.2,1.07,1.1,0.06765864847381486
Ethylbenzene,Ethyl Benzoate,343.2,1.06,1.1,0.058268908123975824
Ethylbenzene,Isopropanol,298.2,6.07,5.42,1.803358605071407
Ethylbenzene,Isopropanol,298.2,6.2,5.42,1.824549292051046
Ethylbenzene,Methanol,298.2,13.2,14.1,2.580216829592325
Ethylbenzene,Methanol,298.2,13.9,14.1,2.631888840136646
Ethylbenzene,"N,N-Dibutylformamide",318.3,1.1,1.09,0.09531017980432493
Ethylbenzene,"N,N-Dibutylformamide",332.4,1.1,1.08,0.09531017980432493
Ethylbenzene,"N,N-Dimethylacetamide",303.6,2.07,2.01,0.7275486072772777
Ethylbenzene,"N,N-Dimethylacetamide",317.6,1.97,1.92,0.6780335427498971
Ethylbenzene,"N,N-Dimethylacetamide",333.2,1.87,1.83,0.6259384308664954
Ethylbenzene,N-Formylmorpholine,313.3,3.88,5.0,1.355835153635182
Ethylbenzene,N-Formylmorpholine,332.7,3.6,4.32,1.2809338454620642
Ethylbenzene,N-Formylmorpholine,352.5,3.59,3.79,1.2781522025001875
Ethylbenzene,N-Formylmorpholine,373.4,3.44,3.36,1.235471471385307
Ethylbenzene,N-Hexadecane,393.2,0.85,0.98,-0.16251892949777494
Ethylbenzene,N-Hexadecane,453.2,0.8,0.93,-0.2231435513142097
Ethylbenzene,N-Methylacetamide,303.1,5.08,4.93,1.6253112615903906
Ethylbenzene,N-Methylacetamide,318.4,4.93,4.68,1.5953389880545987
Ethylbenzene,N-Methylacetamide,331.9,4.82,4.43,1.572773928062509
Ethylbenzene,N-Methylformamide,303.2,9.74,9.96,2.2762411176544437
Ethylbenzene,N-Methylformamide,313.2,9.57,9.29,2.258633205464863
Ethylbenzene,N-Methylformamide,323.2,9.39,8.65,2.2396452932201716
Ethylbenzene,N-Methylformamide,333.2,9.23,8.03,2.222459048514761
Ethylbenzene,Propionitrile,313.2,2.36,2.56,0.8586616190375187
Ethylbenzene,Propionitrile,353.2,2.2,2.12,0.7884573603642703
Ethylbenzene,Propionitrile,393.2,2.0,1.85,0.6931471805599453
Ethylbenzene,Sulfolane,303.1,5.32,5.71,1.6714733033535532
Ethylbenzene,Sulfolane,317.9,4.93,4.94,1.5953389880545987
Ethylbenzene,Sulfolane,332.6,4.44,4.36,1.4906543764441336
Ethylbenzene,Tetrahydrofuran,298.2,0.9,0.95,-0.10536051565782628
Ethylbenzene,Tetrahydrofuran,298.2,0.9,0.95,-0.10536051565782628
Ethylbenzene,Tributyl Phosphate,298.6,0.79,0.82,-0.23572233352106983
Ethylbenzene,Tributyl Phosphate,302.9,0.83,0.82,-0.18632957819149348
Ethylbenzene,Tributyl Phosphate,308.6,0.84,0.82,-0.1743533871447778
Ethylbenzene,Tributyl Phosphate,313.1,0.84,0.82,-0.1743533871447778
Ethylbenzene,Tributyl Phosphate,323.7,0.93,0.82,-0.07257069283483537
Ethylbenzene,Tributyl Phosphate,333.2,0.84,0.81,-0.1743533871447778
Ethylcyclohexane,"1,2-Dichloroethane",298.2,4.94,4.32,1.5973653311998313
Ethylcyclohexane,"1,4-Dioxane",298.2,6.84,4.53,1.922787731634459
Ethylcyclohexane,1-Butanol,298.2,5.71,6.59,1.742219023667919
Ethylcyclohexane,1-Hexene,298.2,1.28,1.07,0.2468600779315258
Ethylcyclohexane,1-Octanol,298.2,2.75,3.4,1.0116009116784799
Ethylcyclohexane,1-Octene,298.2,1.12,1.06,0.11332868530700327
Ethylcyclohexane,1-Propanol,298.2,7.85,8.41,2.060513531794317
Ethylcyclohexane,"2,2,4-Trimethylpentane",298.2,1.2,1.33,0.1823215567939546
Ethylcyclohexane,2-Heptanone,298.2,2.4,2.72,0.8754687373538999
Ethylcyclohexane,2-Pentanone,298.2,3.39,3.71,1.220829921392359
Ethylcyclohexane,Acetic Acid,298.2,22.64,20.76,3.119718253334982
Ethylcyclohexane,Acetone,298.2,9.35,9.8,2.2353763433005955
Ethylcyclohexane,Acetonitrile,298.2,41.88,47.01,3.734808386002336
Ethylcyclohexane,Acetophenone,298.2,6.11,6.36,1.809926773183504
Ethylcyclohexane,Anisole,298.2,3.45,3.53,1.2383742310432684
Ethylcyclohexane,Benzene,298.2,1.99,1.85,0.688134638736401
Ethylcyclohexane,Benzonitrile,298.2,6.48,7.77,1.8687205103641833
Ethylcyclohexane,Benzyl Alcohol,298.2,12.88,13.26,2.5556757206762075
Ethylcyclohexane,Butyl Acetate,298.2,2.42,2.48,0.883767540168595
Ethylcyclohexane,Butyronitrile,298.2,7.64,8.22,2.033397603178429
Ethylcyclohexane,Carbon Disulfide,298.2,1.73,1.3,0.5481214085096876
Ethylcyclohexane,Carbon Tetrachloride,298.2,1.23,1.17,0.20701416938432612
Ethylcyclohexane,Chlorobenzene,298.2,1.98,1.93,0.6830968447064438
Ethylcyclohexane,Chloroform,298.2,1.87,2.18,0.6259384308664954
Ethylcyclohexane,Cyclohexane,298.2,1.05,0.97,0.04879016416943205
Ethylcyclohexane,Cyclohexanone,298.2,3.96,4.48,1.3762440252663892
Ethylcyclohexane,Dichloromethane,298.2,3.39,3.37,1.220829921392359
Ethylcyclohexane,Dimethyl Sulfoxide,298.2,83.5,86.91,4.42484663185681
Ethylcyclohexane,Ethanol,298.2,13.43,17.12,2.5974910105351463
Ethylcyclohexane,Ethyl Acetate,298.2,4.3,4.3,1.4586150226995167
Ethylcyclohexane,Isopropanol,298.2,8.28,9.18,2.1138429683971682
Ethylcyclohexane,Methanol,298.2,39.07,43.54,3.6653549090669792
Ethylcyclohexane,Methyl Acetate,298.2,7.43,8.42,2.005525858729668
Ethylcyclohexane,Methyl Ethyl Ketone,298.2,4.79,5.17,1.5665304114228238
Ethylcyclohexane,N-Decane,298.2,1.02,0.98,0.01980262729617973
Ethylcyclohexane,N-Dodecane,298.2,0.97,0.92,-0.030459207484708574
Ethylcyclohexane,N-Formylmorpholine,313.3,29.6,35.57,3.3877743613300146
Ethylcyclohexane,N-Formylmorpholine,332.7,23.3,25.59,3.1484533605716547
Ethylcyclohexane,N-Formylmorpholine,352.5,19.1,19.11,2.9496883350525844
Ethylcyclohexane,N-Formylmorpholine,373.4,15.5,14.62,2.740840023925201
Ethylcyclohexane,heptane,298.2,1.13,1.08,0.12221763272424911
Ethylcyclohexane,N-Hexadecane,298.2,0.85,0.83,-0.16251892949777494
Ethylcyclohexane,N-Hexadecane,298.2,0.84,0.83,-0.1743533871447778
Ethylcyclohexane,N-Hexane,298.2,1.19,1.12,0.17395330712343798
Ethylcyclohexane,Nitrobenzene,298.2,8.08,8.08,2.089391872533004
Ethylcyclohexane,Nitromethane,298.2,78.93,76.92,4.368561383720311
Ethylcyclohexane,N-Methyl-2-Pyrrolidone,298.2,12.93,12.62,2.559550192783766
Ethylcyclohexane,N-Methylformamide,298.2,45.76,56.11,3.8234103470715426
Ethylcyclohexane,N-Nonane,298.2,1.03,1.01,0.02955880224154443
Ethylcyclohexane,N-Octane,298.2,1.01,1.04,0.009950330853168092
Ethylcyclohexane,N-Pentane,298.2,1.4,1.22,0.3364722366212129
Ethylcyclohexane,Phenol,328.2,12.28,13.49,2.5079719227189963
Ethylcyclohexane,Phenol,343.2,10.65,12.13,2.365559892155434
Ethylcyclohexane,Phenol,358.2,9.79,10.85,2.281361456542419
Ethylcyclohexane,Phenol,373.2,9.04,9.69,2.201659174404085
Ethylcyclohexane,Propionitrile,298.2,14.03,15.64,2.6411978941143697
Ethylcyclohexane,P-Xylene,298.2,1.47,1.42,0.3852624007906449
Ethylcyclohexane,Pyridine,298.2,6.04,6.18,1.7984040119467235
Ethylcyclohexane,Squalane,298.2,0.59,0.72,-0.527632742082372
Ethylcyclohexane,Tetrahydrofuran,298.2,2.14,2.15,0.7608058290337602
Ethylcyclohexane,Toluene,298.2,1.64,1.62,0.494696241836107
Ethylcyclohexane,Tributyl Phosphate,298.6,1.88,2.43,0.6312717768418578
Ethylcyclohexane,Tributyl Phosphate,302.9,1.84,2.37,0.6097655716208943
Ethylcyclohexane,Tributyl Phosphate,308.6,1.79,2.29,0.5822156198526637
Ethylcyclohexane,Tributyl Phosphate,313.1,1.77,2.24,0.5709795465857378
Ethylcyclohexane,Triethylamine,298.2,1.09,1.29,0.08617769624105241
Ethylene Glycol Ethyl Ether,1-Propanol,313.2,1.23,1.41,0.20701416938432612
Ethylene Glycol Ethyl Ether,Di-N-Propyl Ether,313.2,4.74,5.1,1.556037135706985
Ethylene Glycol Ethyl Ether,Di-N-Propyl Ether,323.2,4.36,4.53,1.472472057360943
Ethylene Glycol Ethyl Ether,Di-N-Propyl Ether,333.2,3.99,4.08,1.3837912309017721
Ethylene Glycol Ethyl Ether,Ethanol,313.2,1.16,1.19,0.14842000511827322
Ethylene Glycol Ethyl Ether,Ethyl Acetate,313.2,2.13,2.85,0.7561219797213337
Ethylene Glycol Ethyl Ether,Isopropanol,313.2,1.2,1.71,0.1823215567939546
Ethylene Glycol Ethyl Ether,Methanol,313.2,0.99,0.74,-0.01005033585350145
Ethylene Glycol Ethyl Ether,Methyl Acetate,313.2,2.18,2.24,0.7793248768009977
Ethylene Glycol Ethyl Ether,Methyl Formate,308.2,2.52,2.97,0.9242589015233319
Ethylene Glycol Ethyl Ether,Phenol,363.2,0.07,0.11,-2.659260036932778
Ethylene Glycol Ethyl Ether,Phenol,373.2,0.09,0.11,-2.4079456086518722
Ethylene Glycol Ethyl Ether,Phenol,383.2,0.11,0.12,-2.2072749131897207
Ethylene Glycol Ethyl Ether,Propyl Acetate,313.2,2.2,3.0,0.7884573603642703
Isopentane,Acetonitrile,293.2,26.33,21.79,3.270708973508218
Isopentane,Acetonitrile,313.2,20.86,15.17,3.0378334495726262
Isopentane,Acetonitrile,333.2,16.5,11.16,2.803360380906535
Isopentane,Aniline,293.2,20.29,20.32,3.0101281538377234
Isopentane,N-Methylformamide,303.2,30.48,32.12,3.4170707308184456
Isopentane,N-Methylformamide,313.2,28.08,28.69,3.3350575791576103
Isopentane,N-Methylformamide,323.2,25.58,25.6,3.2418107961506966
Isopentane,N-Methylformamide,333.2,23.84,22.86,3.171364842197149
Isopentane,Quinoline,293.2,8.53,8.09,2.1435893615035875
Isopropanol,"1,4-Dioxane",323.2,2.36,2.44,0.8586616190375187
Isopropanol,"1,4-Dioxane",333.2,2.12,2.33,0.7514160886839212
Isopropanol,"1,4-Dioxane",343.2,2.01,2.25,0.6981347220709843
Isopropanol,"1,4-Dioxane",353.2,1.69,2.17,0.5247285289349821
Isopropanol,1-Butanol,313.2,0.98,1.02,-0.020202707317519466
Isopropanol,1-Octanol,293.4,1.05,1.14,0.04879016416943205
Isopropanol,1-Octanol,298.2,1.12,1.13,0.11332868530700327
Isopropanol,1-Octanol,303.5,1.08,1.12,0.0769610411361284
Isopropanol,1-Octanol,313.6,1.05,1.11,0.04879016416943205
Isopropanol,1-Octanol,323.4,1.02,1.1,0.01980262729617973
Isopropanol,1-Phenyl-1-Butanone,298.1,4.83,3.96,1.5748464676644813
Isopropanol,"2,6-Dimethylpyridine",313.2,1.1,0.95,0.09531017980432493
Isopropanol,2-Methyl-1-Propanol,313.2,0.97,1.01,-0.030459207484708574
Isopropanol,Benzene,313.2,13.9,10.45,2.631888840136646
Isopropanol,Butyronitrile,278.2,4.93,4.3,1.5953389880545987
Isopropanol,Butyronitrile,288.2,4.08,3.91,1.4060969884160703
Isopropanol,Butyronitrile,293.2,3.77,3.74,1.3270750014599193
Isopropanol,Butyronitrile,298.2,3.49,3.58,1.2499017362143359
Isopropanol,Butyronitrile,303.2,3.29,3.44,1.1908875647772805
Isopropanol,Butyronitrile,308.2,3.11,3.31,1.1346227261911428
Isopropanol,Butyronitrile,313.2,2.91,3.19,1.0681530811834012
Isopropanol,Butyronitrile,323.2,2.73,2.99,1.0043016091968684
Isopropanol,Chloroform,323.2,2.91,2.99,1.0681530811834012
Isopropanol,Cyclohexane,312.9,23.4,25.01,3.152736022363656
Isopropanol,Cyclohexane,313.2,28.0,24.81,3.332204510175204
Isopropanol,Cyclohexane,322.9,18.34,19.62,2.9090844668283187
Isopropanol,Cyclohexane,323.2,17.05,19.49,2.8361502037295256
Isopropanol,Cyclohexane,333.0,15.72,15.75,2.7549337870010606
Isopropanol,Cyclohexane,333.2,13.72,15.69,2.6188546222977394
Isopropanol,Cyclohexane,333.2,13.65,15.69,2.613739521630969
Isopropanol,Cyclohexane,343.0,12.74,12.96,2.5447466501440172
Isopropanol,Cyclohexane,352.9,10.45,10.88,2.34660197841082
Isopropanol,Diethyl Phthalate,303.2,2.83,2.7,1.0402767116551463
Isopropanol,Diethyl Phthalate,313.2,2.57,2.51,0.9439058989071284
Isopropanol,Diethyl Phthalate,323.2,2.38,2.35,0.8671004876833833
Isopropanol,Diethyl Phthalate,333.2,2.17,2.21,0.7747271675523681
Isopropanol,Di-N-Propyl Ether,278.2,6.42,8.02,1.8594181177018698
Isopropanol,Di-N-Propyl Ether,288.2,6.07,6.72,1.803358605071407
Isopropanol,Di-N-Propyl Ether,293.2,5.81,6.19,1.7595805708638197
Isopropanol,Di-N-Propyl Ether,298.2,5.6,5.74,1.7227665977411035
Isopropanol,Di-N-Propyl Ether,303.2,5.36,5.34,1.6789639750827108
Isopropanol,Di-N-Propyl Ether,308.2,5.07,4.99,1.623340817603092
Isopropanol,Di-N-Propyl Ether,313.2,4.81,4.67,1.5706970841176697
Isopropanol,Di-N-Propyl Ether,323.2,4.27,4.15,1.451613827240533
Isopropanol,Epsilon-Caprolactone,303.2,2.18,2.37,0.7793248768009977
Isopropanol,Epsilon-Caprolactone,318.2,1.99,2.24,0.688134638736401
Isopropanol,Epsilon-Caprolactone,333.2,1.83,2.13,0.6043159668533296
Isopropanol,Ethyl Acetate,288.2,4.63,4.13,1.5325568680981427
Isopropanol,Ethyl Acetate,328.2,2.19,2.89,0.7839015438284094
Isopropanol,Ethylene Glycol Ethyl Ether,313.2,1.13,1.26,0.12221763272424911
Isopropanol,Glutaronitrile,303.2,5.26,5.49,1.6601310267496185
Isopropanol,Glutaronitrile,313.2,4.68,5.01,1.5432981099295553
Isopropanol,Glutaronitrile,323.2,4.26,4.6,1.449269160281279
Isopropanol,Glutaronitrile,333.2,3.85,4.26,1.3480731482996928
Isopropanol,Methyl Ethyl Ketone,278.2,2.73,2.73,1.0043016091968684
Isopropanol,Methyl Ethyl Ketone,288.2,2.51,2.56,0.9202827531436925
Isopropanol,Methyl Ethyl Ketone,293.2,2.36,2.48,0.8586616190375187
Isopropanol,Methyl Ethyl Ketone,298.2,2.28,2.41,0.8241754429663494
Isopropanol,Methyl Ethyl Ketone,308.2,2.08,2.28,0.7323678937132266
