Tc_solute,Pc_solute,Vc_solute,omega_solute,dipole_solute,MW_solute,Tc_solvent,Pc_solvent,Vc_solvent,omega_solvent,dipole_solvent,MW_solvent,T_K,ln_IDAC_exp
563,4414000,0.000274,0.59,1.66,74.1216,630,2887763,0.0004845,0.3228,0,136.23404,373.2,1.838961071
563,4414000,0.000274,0.59,1.66,74.1216,646.5,4240000,0.000341,0.3288,1.26,108.13782,353.2,1.435084525
563,4414000,0.000274,0.59,1.66,74.1216,585.4,3880000,0.000265,0.3325,4.07,69.10508,278.2,1.515127233
563,4414000,0.000274,0.59,1.66,74.1216,585.4,3880000,0.000265,0.3325,4.07,69.10508,288.2,1.465567542
563,4414000,0.000274,0.59,1.66,74.1216,585.4,3880000,0.000265,0.3325,4.07,69.10508,293.2,1.381281819
563,4414000,0.000274,0.59,1.66,74.1216,585.4,3880000,0.000265,0.3325,4.07,69.10508,298.2,1.291983682
563,4414000,0.000274,0.59,1.66,74.1216,585.4,3880000,0.000265,0.3325,4.07,69.10508,303.2,1.244154594
563,4414000,0.000274,0.59,1.66,74.1216,585.4,3880000,0.000265,0.3325,4.07,69.10508,308.2,1.205970807
563,4414000,0.000274,0.59,1.66,74.1216,585.4,3880000,0.000265,0.3325,4.07,69.10508,313.2,1.1442228
563,4414000,0.000274,0.59,1.66,74.1216,585.4,3880000,0.000265,0.3325,4.07,69.10508,323.2,1.043804052
563,4414000,0.000274,0.59,1.66,74.1216,553.6,4080500,0.000310174,0.2096,0.61,84.15948,312.9,3.336836623
563,4414000,0.000274,0.59,1.66,74.1216,553.6,4080500,0.000310174,0.2096,0.61,84.15948,318.2,2.998727783
563,4414000,0.000274,0.59,1.66,74.1216,553.6,4080500,0.000310174,0.2096,0.61,84.15948,322.9,3.066190737
563,4414000,0.000274,0.59,1.66,74.1216,553.6,4080500,0.000310174,0.2096,0.61,84.15948,333,2.801540544
563,4414000,0.000274,0.59,1.66,74.1216,553.6,4080500,0.000310174,0.2096,0.61,84.15948,343,2.588515632
563,4414000,0.000274,0.59,1.66,74.1216,553.6,4080500,0.000310174,0.2096,0.61,84.15948,352.9,2.402430428
563,4414000,0.000274,0.59,1.66,74.1216,530.6,3028000,0.000402,0.3585,1.21,102.17476,278.2,1.72455072
563,4414000,0.000274,0.59,1.66,74.1216,530.6,3028000,0.000402,0.3585,1.21,102.17476,288.2,1.667706821
563,4414000,0.000274,0.59,1.66,74.1216,530.6,3028000,0.000402,0.3585,1.21,102.17476,293.2,1.637053079
563,4414000,0.000274,0.59,1.66,74.1216,530.6,3028000,0.000402,0.3585,1.21,102.17476,298.2,1.60341984
563,4414000,0.000274,0.59,1.66,74.1216,530.6,3028000,0.000402,0.3585,1.21,102.17476,303.2,1.58514522
563,4414000,0.000274,0.59,1.66,74.1216,530.6,3028000,0.000402,0.3585,1.21,102.17476,308.2,1.534714366
563,4414000,0.000274,0.59,1.66,74.1216,530.6,3028000,0.000402,0.3585,1.21,102.17476,313.2,1.499623046
563,4414000,0.000274,0.59,1.66,74.1216,530.6,3028000,0.000402,0.3585,1.21,102.17476,323.2,1.439835128
563,4414000,0.000274,0.59,1.66,74.1216,514.71,6268000,0.000168634,0.646,1.44,46.06844,313.2,0.09531018
563,4414000,0.000274,0.59,1.66,74.1216,508.3,4764000,0.000222,0.665,1.58,60.09502,313.2,-0.020202707
563,4414000,0.000274,0.59,1.66,74.1216,513.38,8215850,0.000113828,0.5625,1.7,32.04186,313.2,0.262364264
563,4414000,0.000274,0.59,1.66,74.1216,536.7,4207000,0.000267,0.329,2.78,72.10572,278.2,1.036736885
563,4414000,0.000274,0.59,1.66,74.1216,536.7,4207000,0.000267,0.329,2.78,72.10572,288.2,0.932164081
563,4414000,0.000274,0.59,1.66,74.1216,536.7,4207000,0.000267,0.329,2.78,72.10572,293.2,0.887891257
563,4414000,0.000274,0.59,1.66,74.1216,536.7,4207000,0.000267,0.329,2.78,72.10572,298.2,0.828551818
563,4414000,0.000274,0.59,1.66,74.1216,536.7,4207000,0.000267,0.329,2.78,72.10572,303.2,0.802001585
563,4414000,0.000274,0.59,1.66,74.1216,536.7,4207000,0.000267,0.329,2.78,72.10572,308.2,0.783901544
563,4414000,0.000274,0.59,1.66,74.1216,536.7,4207000,0.000267,0.329,2.78,72.10572,313.2,0.741937345
563,4414000,0.000274,0.59,1.66,74.1216,536.7,4207000,0.000267,0.329,2.78,72.10572,323.2,0.683096845
563,4414000,0.000274,0.59,1.66,74.1216,634.89771,2475186.3,0.0005745,0.64936052,0,157.25326,332.5,-0.328504067
563,4414000,0.000274,0.59,1.66,74.1216,643,4499843,0.000285,0.377,0,87.12036,333.4,-0.235722334
563,4414000,0.000274,0.59,1.66,74.1216,617.7,2103000,0.000609756,0.4884,0,142.286,293.2,3.678829118
563,4414000,0.000274,0.59,1.66,74.1216,658.1,1817000,0.00075188,0.574,0,170.34,293.2,3.6558396
563,4414000,0.000274,0.59,1.66,74.1216,540.2,2735730,0.000429185,0.349,0,100.205,333.2,2.647592232
563,4414000,0.000274,0.59,1.66,74.1216,540.2,2735730,0.000429185,0.349,0,100.205,353.2,2.2300144
563,4414000,0.000274,0.59,1.66,74.1216,540.2,2735730,0.000429185,0.349,0,100.205,363.2,2.163323026
563,4414000,0.000274,0.59,1.66,74.1216,540.2,2735730,0.000429185,0.349,0,100.205,373.2,1.726331664
563,4414000,0.000274,0.59,1.66,74.1216,722.1,1479850,0.001,0.749,0,226.448,293.2,3.540959324
563,4414000,0.000274,0.59,1.66,74.1216,722.1,1479850,0.001,0.749,0,226.448,298.2,3.322875415
563,4414000,0.000274,0.59,1.66,74.1216,507.82,3044100,0.000369549,0.3,0,86.178,301,3.496507561
563,4414000,0.000274,0.59,1.66,74.1216,507.82,3044100,0.000369549,0.3,0,86.178,315.3,3.113515309
563,4414000,0.000274,0.59,1.66,74.1216,507.82,3044100,0.000369549,0.3,0,86.178,331.8,2.714694744
563,4414000,0.000274,0.59,1.66,74.1216,507.82,3044100,0.000369549,0.3,0,86.178,333.2,2.660958594
563,4414000,0.000274,0.59,1.66,74.1216,507.82,3044100,0.000369549,0.3,0,86.178,340.3,2.501435952
563,4414000,0.000274,0.59,1.66,74.1216,707.4,5090000,0.00024,0.4651,0,73.09378,303.1,0.2390169
563,4414000,0.000274,0.59,1.66,74.1216,707.4,5090000,0.00024,0.4651,0,73.09378,318.4,0.09531018
563,4414000,0.000274,0.59,1.66,74.1216,707.4,5090000,0.00024,0.4651,0,73.09378,333.2,-0.030459207
563,4414000,0.000274,0.59,1.66,74.1216,568.74,2483590,0.000492368,0.398,0,114.232,293.2,3.742420221
563,4414000,0.000274,0.59,1.66,74.1216,693,1570000,0.000894,0.679,0,198.394,293.2,3.575150689
563,4414000,0.000274,0.59,1.66,74.1216,616.168,3531500,0.000371206,0.324,0,106.165,313.2,2.249184316
563,4414000,0.000274,0.59,1.66,74.1216,620,5650000,0.000247,0.24,2.19,79.0999,313.2,0.067658648
563,4414000,0.000274,0.59,1.66,74.1216,855,5029773,0.0003365,0.3463,0,120.17012,303.1,1.677096561
563,4414000,0.000274,0.59,1.66,74.1216,855,5029773,0.0003365,0.3463,0,120.17012,317.9,1.501852702
563,4414000,0.000274,0.59,1.66,74.1216,855,5029773,0.0003365,0.3463,0,120.17012,333.6,1.30833282
563,4414000,0.000274,0.59,1.66,74.1216,591.75,4126300,0.000315557,0.2657,0.33,92.13842,353.2,1.547562509
563,4414000,0.000274,0.59,1.66,74.1216,591.75,4126300,0.000315557,0.2657,0.33,92.13842,363.2,1.410986974
563,4414000,0.000274,0.59,1.66,74.1216,591.75,4126300,0.000315557,0.2657,0.33,92.13842,373.2,1.286474026
563,4414000,0.000274,0.59,1.66,74.1216,591.75,4126300,0.000315557,0.2657,0.33,92.13842,383.2,1.156881197
539.2,4100000,0.000303,0.218,2.05,92.56726,652.5,2777000,0.000497,0.5963,1.649998201,130.22792,298.2,0.806475866
539.2,4100000,0.000303,0.218,2.05,92.56726,545.5,4850000,0.000171,0.321,3.92,41.05192,323.2,1.549687908
539.2,4100000,0.000303,0.218,2.05,92.56726,545.5,4850000,0.000171,0.321,3.92,41.05192,348.2,1.381281819
539.2,4100000,0.000303,0.218,2.05,92.56726,553.6,4080500,0.000310174,0.2096,0.61,84.15948,315.1,0.444685821
539.2,4100000,0.000303,0.218,2.05,92.56726,553.6,4080500,0.000310174,0.2096,0.61,84.15948,325.8,0.418710335
539.2,4100000,0.000303,0.218,2.05,92.56726,553.6,4080500,0.000310174,0.2096,0.61,84.15948,340.7,0.378436436
539.2,4100000,0.000303,0.218,2.05,92.56726,553.6,4080500,0.000310174,0.2096,0.61,84.15948,350.8,0.357674444
539.2,4100000,0.000303,0.218,2.05,92.56726,523.3,3870000,0.000286,0.363,1.78,88.10512,323.2,0.223143551
539.2,4100000,0.000303,0.218,2.05,92.56726,523.3,3870000,0.000286,0.363,1.78,88.10512,348.2,0.207014169
539.2,4100000,0.000303,0.218,2.05,92.56726,523.3,3870000,0.000286,0.363,1.78,88.10512,348.2,0.207014169
539.2,4100000,0.000303,0.218,2.05,92.56726,722.1,1479850,0.001,0.749,0,226.448,298.2,0.165514438
539.2,4100000,0.000303,0.218,2.05,92.56726,507.82,3044100,0.000369549,0.3,0,86.178,301,0.418710335
539.2,4100000,0.000303,0.218,2.05,92.56726,507.82,3044100,0.000369549,0.3,0,86.178,315.3,0.405465108
539.2,4100000,0.000303,0.218,2.05,92.56726,507.82,3044100,0.000369549,0.3,0,86.178,332,0.357674444
539.2,4100000,0.000303,0.218,2.05,92.56726,507.82,3044100,0.000369549,0.3,0,86.178,340.3,0.336472237
539.2,4100000,0.000303,0.218,2.05,92.56726,694.2,5930000,0.000283,0.44,1.22,94.11124,328.2,1.302912752
539.2,4100000,0.000303,0.218,2.05,92.56726,694.2,5930000,0.000283,0.44,1.22,94.11124,343.2,1.205970807
539.2,4100000,0.000303,0.218,2.05,92.56726,694.2,5930000,0.000283,0.44,1.22,94.11124,358.2,1.178654996
539.2,4100000,0.000303,0.218,2.05,92.56726,694.2,5930000,0.000283,0.44,1.22,94.11124,373.2,1.156881197
539.2,4100000,0.000303,0.218,2.05,92.56726,705,1940000,0.000674,0.965,0,222.27868,303.2,0.067658648
539.2,4100000,0.000303,0.218,2.05,92.56726,705,1940000,0.000674,0.965,0,222.27868,323.2,0.048790164
539.2,4100000,0.000303,0.218,2.05,92.56726,705,1940000,0.000674,0.965,0,222.27868,343.2,0.09531018
539.2,4100000,0.000303,0.218,2.05,92.56726,716.7,1523000,0.000927,0.83474986,0,266.314142,298.6,-0.342490309
539.2,4100000,0.000303,0.218,2.05,92.56726,716.7,1523000,0.000927,0.83474986,0,266.314142,302.9,-0.314710745
539.2,4100000,0.000303,0.218,2.05,92.56726,716.7,1523000,0.000927,0.83474986,0,266.314142,308.6,-0.314710745
539.2,4100000,0.000303,0.218,2.05,92.56726,716.7,1523000,0.000927,0.83474986,0,266.314142,313.1,-0.287682072
539.2,4100000,0.000303,0.218,2.05,92.56726,716.7,1523000,0.000927,0.83474986,0,266.314142,323.7,-0.314710745
539.2,4100000,0.000303,0.218,2.05,92.56726,716.7,1523000,0.000927,0.83474986,0,266.314142,330,-0.371063681
610.3,3417000,0.000387,0.56,1.649998201,102.17476,652.5,2777000,0.000497,0.5963,1.649998201,130.22792,298.2,0.086177696
610.3,3417000,0.000387,0.56,1.649998201,102.17476,556.3,4540000,0.000276,0.194,0,153.8227,313.2,2.602689685
610.3,3417000,0.000387,0.56,1.649998201,102.17476,556.3,4540000,0.000276,0.194,0,153.8227,333.2,2.451005098
610.3,3417000,0.000387,0.56,1.649998201,102.17476,553.6,4080500,0.000310174,0.2096,0.61,84.15948,293.2,3.883623531
610.3,3417000,0.000387,0.56,1.649998201,102.17476,553.6,4080500,0.000310174,0.2096,0.61,84.15948,313.2,3.238678452
610.3,3417000,0.000387,0.56,1.649998201,102.17476,553.6,4080500,0.000310174,0.2096,0.61,84.15948,333.2,2.76000994
610.3,3417000,0.000387,0.56,1.649998201,102.17476,722.1,1479850,0.001,0.749,0,226.448,298.2,3.127637344
610.3,3417000,0.000387,0.56,1.649998201,102.17476,507.82,3044100,0.000369549,0.3,0,86.178,293.2,3.815512105
610.3,3417000,0.000387,0.56,1.649998201,102.17476,507.82,3044100,0.000369549,0.3,0,86.178,313.2,3.380994674
610.3,3417000,0.000387,0.56,1.649998201,102.17476,507.82,3044100,0.000369549,0.3,0,86.178,333.2,2.985681938
610.3,3417000,0.000387,0.56,1.649998201,102.17476,591.75,4126300,0.000315557,0.2657,0.33,92.13842,353.2,1.383791231
610.3,3417000,0.000387,0.56,1.649998201,102.17476,591.75,4126300,0.000315557,0.2657,0.33,92.13842,363.2,1.232560261
610.3,3417000,0.000387,0.56,1.649998201,102.17476,591.75,4126300,0.000315557,0.2657,0.33,92.13842,373.2,1.10856262
610.3,3417000,0.000387,0.56,1.649998201,102.17476,591.75,4126300,0.000315557,0.2657,0.33,92.13842,383.2,1.00063188
504,3210000,0.0003551,0.2839,0.339994724,84.15948,634.45796,3877117.1,0.0003455,1.3040184,0,113.15764,298.2,1.560247668
504,3210000,0.0003551,0.2839,0.339994724,84.15948,634.45796,3877117.1,0.0003455,1.3040184,0,113.15764,308.2,1.528227857
504,3210000,0.0003551,0.2839,0.339994724,84.15948,634.45796,3877117.1,0.0003455,1.3040184,0,113.15764,318.2,1.517322624
504,3210000,0.0003551,0.2839,0.339994724,84.15948,563,4414000,0.000274,0.59,1.66,74.1216,308.2,1.483874689
504,3210000,0.0003551,0.2839,0.339994724,84.15948,563,4414000,0.000274,0.59,1.66,74.1216,318.2,1.393766376
504,3210000,0.0003551,0.2839,0.339994724,84.15948,563,4414000,0.000274,0.59,1.66,74.1216,328.2,1.358409158
504,3210000,0.0003551,0.2839,0.339994724,84.15948,639.52778,4041499.7,0.0003465,7.16E-07,0,113.15764,298.2,1.564440547
504,3210000,0.0003551,0.2839,0.339994724,84.15948,639.52778,4041499.7,0.0003465,7.16E-07,0,113.15764,308.2,1.501852702
504,3210000,0.0003551,0.2839,0.339994724,84.15948,639.52778,4041499.7,0.0003465,7.16E-07,0,113.15764,318.2,1.451613827
504,3210000,0.0003551,0.2839,0.339994724,84.15948,652.5,2777000,0.000497,0.5963,1.649998201,130.22792,293.4,0.887891257
504,3210000,0.0003551,0.2839,0.339994724,84.15948,652.5,2777000,0.000497,0.5963,1.649998201,130.22792,298.2,0.932164081
504,3210000,0.0003551,0.2839,0.339994724,84.15948,652.5,2777000,0.000497,0.5963,1.649998201,130.22792,303.5,0.887891257
504,3210000,0.0003551,0.2839,0.339994724,84.15948,652.5,2777000,0.000497,0.5963,1.649998201,130.22792,313.6,0.828551818
504,3210000,0.0003551,0.2839,0.339994724,84.15948,652.5,2777000,0.000497,0.5963,1.649998201,130.22792,323.4,0.802001585
504,3210000,0.0003551,0.2839,0.339994724,84.15948,588.1,3897000,0.000326,0.58,1.700003598,88.14818,303.5,1.249901736
504,3210000,0.0003551,0.2839,0.339994724,84.15948,588.1,3897000,0.000326,0.58,1.700003598,88.14818,308.2,1.232560261
504,3210000,0.0003551,0.2839,0.339994724,84.15948,588.1,3897000,0.000326,0.58,1.700003598,88.14818,313.2,1.280933845
504,3210000,0.0003551,0.2839,0.339994724,84.15948,588.1,3897000,0.000326,0.58,1.700003598,88.14818,318.2,1.172482137
504,3210000,0.0003551,0.2839,0.339994724,84.15948,588.1,3897000,0.000326,0.58,1.700003598,88.14818,323.5,1.238374231
504,3210000,0.0003551,0.2839,0.339994724,84.15948,588.1,3897000,0.000326,0.58,1.700003598,88.14818,328.2,1.247032294
504,3210000,0.0003551,0.2839,0.339994724,84.15948,776.41085,3283316.3,0.000466735,0.18200091,0,148.20168,298.1,0.940007258
504,3210000,0.0003551,0.2839,0.339994724,84.15948,799,6342935,0.00025,0.4434,0,85.10448,303.2,3.008154794
504,3210000,0.0003551,0.2839,0.339994724,84.15948,799,6342935,0.00025,0.4434,0,85.10448,313.2,2.963725477
504,3210000,0.0003551,0.2839,0.339994724,84.15948,799,6342935,0.00025,0.4434,0,85.10448,323.2,2.916147794
504,3210000,0.0003551,0.2839,0.339994724,84.15948,799,6342935,0.00025,0.4434,0,85.10448,333.2,2.87525812
504,3210000,0.0003551,0.2839,0.339994724,84.15948,545.5,4850000,0.000171,0.321,3.92,41.05192,298.2,2.541601993
504,3210000,0.0003551,0.2839,0.339994724,84.15948,705,5630000,0.000291,0.382,1.53,93.12648,293.2,2.525728644
504,3210000,0.0003551,0.2839,0.339994724,84.15948,537,4320000,0.000258,0.352,2.72,72.10572,308.2,0.703097511
504,3210000,0.0003551,0.2839,0.339994724,84.15948,537,4320000,0.000258,0.352,2.72,72.10572,328.2,0.683096845
504,3210000,0.0003551,0.2839,0.339994724,84.15948,537,4320000,0.000258,0.352,2.72,72.10572,347.2,0.647103242
504,3210000,0.0003551,0.2839,0.339994724,84.15948,776,2200000,0.000687,0.7011,2.900013191,222.23716,303.2,1.121677562
504,3210000,0.0003551,0.2839,0.339994724,84.15948,776,2200000,0.000687,0.7011,2.900013191,222.23716,313.2,1.078409581
504,3210000,0.0003551,0.2839,0.339994724,84.15948,776,2200000,0.000687,0.7011,2.900013191,222.23716,323.2,1.05431203
504,3210000,0.0003551,0.2839,0.339994724,84.15948,776,2200000,0.000687,0.7011,2.900013191,222.23716,333.2,1.022450928
504,3210000,0.0003551,0.2839,0.339994724,84.15948,707,4600000,0.000213,0.3319,3.96,78.13344,283.2,3.737669618
504,3210000,0.0003551,0.2839,0.339994724,84.15948,771,4630000,0.000352,0.442,0,114.1424,303.2,1.979621206
504,3210000,0.0003551,0.2839,0.339994724,84.15948,771,4630000,0.000352,0.442,0,114.1424,318.2,1.924248652
504,3210000,0.0003551,0.2839,0.339994724,84.15948,771,4630000,0.000352,0.442,0,114.1424,333.2,1.864080131
504,3210000,0.0003551,0.2839,0.339994724,84.15948,700,3010000,0.00047,0.48,0,150.1745,313.2,0.732367894
504,3210000,0.0003551,0.2839,0.339994724,84.15948,700,3010000,0.00047,0.48,0,150.1745,323.2,0.717839793
504,3210000,0.0003551,0.2839,0.339994724,84.15948,700,3010000,0.00047,0.48,0,150.1745,333.2,0.703097511
504,3210000,0.0003551,0.2839,0.339994724,84.15948,700,3010000,0.00047,0.48,0,150.1745,343.2,0.688134639
504,3210000,0.0003551,0.2839,0.339994724,84.15948,782,3150000,0.000352,0.603,0,94.11454,303.2,3.346389145
504,3210000,0.0003551,0.2839,0.339994724,84.15948,782,3150000,0.000352,0.603,0,94.11454,313.2,3.261935314
504,3210000,0.0003551,0.2839,0.339994724,84.15948,782,3150000,0.000352,0.603,0,94.11454,323.2,3.194583132
504,3210000,0.0003551,0.2839,0.339994724,84.15948,782,3150000,0.000352,0.603,0,94.11454,333.2,3.122364924
504,3210000,0.0003551,0.2839,0.339994724,84.15948,579.25436,3329682.9,0.0003955,1.8654432,0,115.17352,303.2,1.16315081
504,3210000,0.0003551,0.2839,0.339994724,84.15948,579.25436,3329682.9,0.0003955,1.8654432,0,115.17352,313.2,1.124929597
504,3210000,0.0003551,0.2839,0.339994724,84.15948,579.25436,3329682.9,0.0003955,1.8654432,0,115.17352,323.2,1.088561953
504,3210000,0.0003551,0.2839,0.339994724,84.15948,579.25436,3329682.9,0.0003955,1.8654432,0,115.17352,333.2,1.057790294
504,3210000,0.0003551,0.2839,0.339994724,84.15948,649.6,4400000,0.000262,0.389,3.82,73.09378,283.2,2.424802726
504,3210000,0.0003551,0.2839,0.339994724,84.15948,649.6,4400000,0.000262,0.389,3.82,73.09378,293.2,2.261763098
504,3210000,0.0003551,0.2839,0.339994724,84.15948,649.6,4400000,0.000262,0.389,3.82,73.09378,313.2,2.041220329
504,3210000,0.0003551,0.2839,0.339994724,84.15948,649.6,4400000,0.000262,0.389,3.82,73.09378,333.2,1.902107526
504,3210000,0.0003551,0.2839,0.339994724,84.15948,579.87617,4294285.7,0.0003005,2.2778471,0,87.12036,303.2,1.832581464
504,3210000,0.0003551,0.2839,0.339994724,84.15948,579.87617,4294285.7,0.0003005,2.2778471,0,87.12036,313.2,1.819698838
504,3210000,0.0003551,0.2839,0.339994724,84.15948,579.87617,4294285.7,0.0003005,2.2778471,0,87.12036,323.2,1.808288771
504,3210000,0.0003551,0.2839,0.339994724,84.15948,579.87617,4294285.7,0.0003005,2.2778471,0,87.12036,333.2,1.796747011
504,3210000,0.0003551,0.2839,0.339994724,84.15948,779,5080000,0.000326,0.393,0,115.13046,303.5,2.862200881
504,3210000,0.0003551,0.2839,0.339994724,84.15948,779,5080000,0.000326,0.393,0,115.13046,323.2,2.674148649
504,3210000,0.0003551,0.2839,0.339994724,84.15948,779,5080000,0.000326,0.393,0,115.13046,342.8,2.4765384
504,3210000,0.0003551,0.2839,0.339994724,84.15948,721.8,4520000,0.000311,0.3577,0,99.13106,323.4,2.006870849
504,3210000,0.0003551,0.2839,0.339994724,84.15948,721.8,4520000,0.000311,0.3577,0,99.13106,333.2,1.925707442
504,3210000,0.0003551,0.2839,0.339994724,84.15948,721.8,4520000,0.000311,0.3577,0,99.13106,343.4,1.867176109
504,3210000,0.0003551,0.2839,0.339994724,84.15948,725,7500076,0.00018,0.492,0,59.0672,303.2,3.095125017
504,3210000,0.0003551,0.2839,0.339994724,84.15948,725,7500076,0.00018,0.492,0,59.0672,313.2,3.049746862
504,3210000,0.0003551,0.2839,0.339994724,84.15948,725,7500076,0.00018,0.492,0,59.0672,323.2,3.004196352
504,3210000,0.0003551,0.2839,0.339994724,84.15948,725,7500076,0.00018,0.492,0,59.0672,333.2,2.967332799
504,3210000,0.0003551,0.2839,0.339994724,84.15948,694.2,5930000,0.000283,0.44,1.22,94.11124,328.2,2.223541886
504,3210000,0.0003551,0.2839,0.339994724,84.15948,694.2,5930000,0.000283,0.44,1.22,94.11124,343.2,2.116255515
504,3210000,0.0003551,0.2839,0.339994724,84.15948,694.2,5930000,0.000283,0.44,1.22,94.11124,358.2,2.061786606
504,3210000,0.0003551,0.2839,0.339994724,84.15948,694.2,5930000,0.000283,0.44,1.22,94.11124,373.2,2.042518188
504,3210000,0.0003551,0.2839,0.339994724,84.15948,782,4750000,0.000382,0.2389,2.3,129.15858,293.2,1.715598108
504,3210000,0.0003551,0.2839,0.339994724,84.15948,855,5029773,0.0003365,0.3463,0,120.17012,303.2,3.384390263
504,3210000,0.0003551,0.2839,0.339994724,84.15948,855,5029773,0.0003365,0.3463,0,120.17012,313.2,3.280911216
504,3210000,0.0003551,0.2839,0.339994724,84.15948,591.75,4126300,0.000315557,0.2657,0.33,92.13842,293.2,0.378436436
504,3210000,0.0003551,0.2839,0.339994724,84.15948,591.75,4126300,0.000315557,0.2657,0.33,92.13842,293.2,0.364643114
504,3210000,0.0003551,0.2839,0.339994724,84.15948,591.75,4126300,0.000315557,0.2657,0.33,92.13842,293.2,0.3074847
504,3210000,0.0003551,0.2839,0.339994724,84.15948,591.75,4126300,0.000315557,0.2657,0.33,92.13842,303.2,0.357674444
504,3210000,0.0003551,0.2839,0.339994724,84.15948,591.75,4126300,0.000315557,0.2657,0.33,92.13842,303.2,0.285178942
504,3210000,0.0003551,0.2839,0.339994724,84.15948,591.75,4126300,0.000315557,0.2657,0.33,92.13842,313.2,0.438254931
504,3210000,0.0003551,0.2839,0.339994724,84.15948,591.75,4126300,0.000315557,0.2657,0.33,92.13842,313.2,0.262364264
504,3210000,0.0003551,0.2839,0.339994724,84.15948,716.7,1523000,0.000927,0.83474986,0,266.314142,298.6,0.329303747
504,3210000,0.0003551,0.2839,0.339994724,84.15948,716.7,1523000,0.000927,0.83474986,0,266.314142,302.9,0.322083499
504,3210000,0.0003551,0.2839,0.339994724,84.15948,716.7,1523000,0.000927,0.83474986,0,266.314142,308.6,0.300104592
504,3210000,0.0003551,0.2839,0.339994724,84.15948,716.7,1523000,0.000927,0.83474986,0,266.314142,313.1,0.300104592
504,3210000,0.0003551,0.2839,0.339994724,84.15948,716.7,1523000,0.000927,0.83474986,0,266.314142,323.7,0.246860078
504,3210000,0.0003551,0.2839,0.339994724,84.15948,716.7,1523000,0.000927,0.83474986,0,266.314142,330,0.223143551
606,3999997,0.000283,0.3533,3.66,89.09318,652.5,2777000,0.000497,0.5963,1.649998201,130.22792,298.2,1.860974538
606,3999997,0.000283,0.3533,3.66,89.09318,632.35,4520600,0.000308642,0.2532,1.69,112.5569,353.6,0.530628251
606,3999997,0.000283,0.3533,3.66,89.09318,722.1,1479850,0.001,0.749,0,226.448,298.2,2.333114298
606,3999997,0.000283,0.3533,3.66,89.09318,507.82,3044100,0.000369549,0.3,0,86.178,301,2.646174797
606,3999997,0.000283,0.3533,3.66,89.09318,507.82,3044100,0.000369549,0.3,0,86.178,315.3,2.442347035
